Wave,TAU_spectr_S,TAU_spectr_P,TAU_spectr,dichro_RHO,coat_Rs,coat_Rp,coat_R,echelle_Rs,echelle_Rp,echelle_R,CD_Rs,CD_Rp,CD_R,dDOPED_QE,R_percent,EFF,Read Noise,Sky,Dark,BEF,Disp_Width,XDisp_Width
233.13,0.021624,0.020156,0.02126,0.24025,0.84452,0.84449,0.84451,0.56241,0.4907,0.53704,0.7249,0.77448,0.74637,0.50641,0.8665039999999999,0.02126,0.0,0.0,5e-06,5.65e-20,3.1,3.1
233.33,0.019325,0.018102,0.019028,0.22399,0.84458,0.84455,0.84457,0.54219,0.47545,0.51852,0.726,0.77559,0.74748,0.50261,0.866664,0.019028,0.0,0.0,5e-06,5.65e-20,3.1,3.1
233.53,0.017158,0.016157,0.016921,0.20773,0.84464,0.84461,0.84463,0.52197,0.4602,0.5,0.72711,0.7767,0.74859,0.4989,0.866824,0.016921,0.0,0.0,5e-06,5.65e-20,3.1,3.1
233.73,0.01512,0.01432,0.014937,0.19147,0.8447,0.84467,0.84469,0.50176,0.44495,0.48148,0.72821,0.77781,0.74969,0.49531,0.866984,0.014937,0.0,0.0,5e-06,5.65e-20,3.1,3.1
233.93,0.013166,0.012531,0.013026,0.17521,0.84476,0.84473,0.84475,0.47993,0.42775,0.46128,0.72932,0.77892,0.7508,0.49184,0.867144,0.013026,0.0,0.0,5e-06,5.65e-20,3.1,3.1
234.13,0.011309,0.010817,0.011207,0.15869,0.84483,0.8448,0.84481,0.45741,0.40973,0.44037,0.73043,0.78003,0.75191,0.48852,0.867304,0.011207,0.0,0.0,5e-06,5.65e-20,3.1,3.1
234.33,0.0095792,0.0092119,0.0095098,0.14204,0.84489,0.84486,0.84487,0.4349,0.3917,0.41945,0.73153,0.78114,0.75302,0.48537,0.867464,0.0095098,0.0,0.0,5e-06,5.65e-20,3.1,3.1
234.53,0.0079837,0.0077234,0.0079416,0.12538,0.84495,0.84492,0.84494,0.41238,0.37368,0.39854,0.73264,0.78224,0.75412,0.4824,0.867624,0.0079416,0.0,0.0,5e-06,5.65e-20,3.1,3.1
234.73,0.0065196,0.006349,0.0064994,0.10873,0.84502,0.84499,0.845,0.38986,0.35566,0.37762,0.73374,0.78335,0.75523,0.47964,0.867784,0.0064994,0.0,0.0,5e-06,5.65e-20,3.1,3.1
234.93,0.0051839,0.0050857,0.0051808,0.092077,0.84508,0.84505,0.84507,0.36735,0.33763,0.35671,0.73485,0.78446,0.75634,0.47709,0.867944,0.0051808,0.0,0.0,5e-06,5.65e-20,3.1,3.1
235.13,0.0041411,0.0040965,0.00415,0.078594,0.84515,0.84512,0.84513,0.34483,0.31961,0.33579,0.73596,0.78557,0.75745,0.47479,0.868078,0.00415,0.0,0.0,5e-06,5.65e-20,3.1,3.1
235.33,0.0032825,0.0032778,0.0033001,0.066818,0.84522,0.84518,0.8452,0.32231,0.30158,0.31488,0.73706,0.78668,0.75856,0.47274,0.868198,0.0033001,0.0,0.0,5e-06,5.65e-20,3.1,3.1
235.53,0.0025102,0.0025336,0.0025329,0.055042,0.84528,0.84525,0.84527,0.2998,0.28356,0.29396,0.73817,0.78779,0.75966,0.47097,0.868318,0.0025329,0.0,0.0,5e-06,5.65e-20,3.1,3.1
235.73,0.0018226,0.0018623,0.0018468,0.043266,0.84535,0.84532,0.84533,0.27728,0.26554,0.27305,0.73927,0.7889,0.76077,0.4695,0.868438,0.0018468,0.0,0.0,5e-06,5.65e-20,3.1,3.1
235.93,0.001218,0.0012625,0.0012403,0.03149,0.84542,0.84538,0.8454,0.25476,0.24751,0.25213,0.74038,0.79001,0.76188,0.46834,0.868558,0.0012403,0.0,0.0,5e-06,5.65e-20,3.1,3.1
